   0.0000000e+00   1.0004883e+00  -1.5073887e-02   2.8647733e-02  -5.2624821e-04  -3.0783309e-03  -5.9407556e-04  -2.3302864e-03   3.6735299e-03   1.7838765e-03  -3.3806378e-03   2.0594183e-02   1.3164148e-03  -6.5851067e-03   3.8257806e-04   2.6858245e-02  -5.0232167e-03   1.1764913e-02   8.4080961e-04  -1.1937708e-03  -2.0742824e-04   8.8178817e-05   1.9295091e-04  -2.6094895e-03  -4.5170592e-04  -7.1799380e-04   4.3030228e-05  -8.0586771e-05  -7.8825776e-06   2.7345915e-03  -3.6986038e-04  -1.3644756e-03  -4.0478192e-05   5.9565878e-04  -1.5972783e-04  -2.1410435e-04  -2.8663432e-04
   0.0000000e+00   1.4293596e-03   1.0303180e+00   1.2212581e-02  -7.5366321e-04   1.0474678e-03  -9.5038719e-04   1.4589539e-03  -2.8676847e-03   1.6958908e-03  -3.0539435e-03  -3.9268782e-03   4.5992362e-05   7.9115995e-04  -3.0645139e-04  -7.1225231e-03   1.5257716e-02  -2.9627408e-03  -1.1106553e-03   3.0348852e-04   8.9414716e-04   1.4470713e-04  -1.4486767e-04   1.7408430e-03  -6.0937918e-04   8.2520039e-04  -9.8470024e-06   5.7171542e-05   1.1772601e-05  -3.7695266e-04   1.5249474e-03  -4.3525292e-04   1.2654125e-03   6.7961394e-06  -8.6802114e-04  -2.7259487e-04  -2.2278158e-04
   0.0000000e+00   5.7392627e-03   9.2067967e-03   9.2596139e-01  -1.5877887e-02   9.8513586e-03  -9.7138044e-03   2.1316211e-03  -3.6197331e-03   8.7973130e-03  -1.2667248e-02  -6.5504528e-03   4.2204554e-04  -2.1028960e-03   1.8433709e-04   4.0091977e-03  -5.6669483e-03   4.0184231e-03   1.5475162e-03  -5.5041765e-04  -2.7664963e-04   2.5582143e-04   6.8020925e-05  -9.0113825e-04  -4.0541855e-04  -2.0442050e-04   2.4188859e-05  -2.6781168e-05  -2.8041188e-06  -1.3445088e-03  -4.3035292e-04   3.5509987e-03   5.0348985e-06   2.3442407e-04  -1.5556684e-04  -4.8907794e-04  -3.6724073e-04
   0.0000000e+00  -9.9154680e-03   7.6536449e-02  -6.4615451e-03   9.4415898e-01   4.6375886e-03  -3.9606373e-04  -3.0137699e-03  -2.7090179e-02  -8.1000488e-03   1.3771918e-02   1.3057510e-02   9.0921688e-03   1.0979694e-03   2.7343231e-03   1.2301082e-03   2.3789227e-04   7.8786453e-04   9.1729235e-03  -2.0574032e-04  -4.8820801e-04  -4.1574070e-05   5.0763177e-06   4.8276633e-04  -3.0272309e-03   1.1796255e-04   1.4131793e-04   1.7198412e-05  -1.1396363e-05  -6.0859099e-05   1.2683035e-03  -2.2548515e-05   4.0205682e-03   8.0246793e-05   3.8387212e-04   6.2450696e-05   1.5013123e-04
   0.0000000e+00  -1.7008783e-01   4.8111934e-01   3.5880518e-02  -2.0511174e-01   1.2074380e+00   1.3714903e-01   1.3683869e-01   1.1072132e-01   2.2447530e-03   2.0605192e-02  -6.7566905e-01  -1.4064075e-02   9.4995674e-03  -3.3134371e-03   2.3711975e-02   2.7534489e-04   1.1725430e-02   7.2587950e-04  -2.5094336e-03  -1.7407400e-04   5.0496746e-06  -1.6450871e-04   2.4788391e-03   2.5853207e-04   6.6180660e-04  -2.1301062e-05   7.4959563e-05   1.9752221e-06   1.5541570e-03   1.6086547e-04   9.1558528e-04   5.6991955e-04   3.8362027e-03   6.7533583e-05   2.2162022e-05  -1.6395952e-03
   0.0000000e+00  -1.4640584e-02   9.8446004e-02  -5.7228153e-02  -9.4479785e-02  -3.4344558e-03   1.0709092e+00   1.3529355e-01   4.5210939e-02   1.0751640e-03   3.2446752e-04  -4.7742226e-02   1.5182128e-03   1.2209181e-03   2.7629134e-04  -1.6462070e-03  -1.1611426e-02  -1.4192868e-03   3.8927478e-03   2.9843777e-05  -2.3799343e-03   4.2125839e-05  -7.1476802e-05   9.1832180e-04  -1.0366854e-03   4.1408746e-04   3.0793594e-05   3.0382951e-05   2.6525929e-06  -1.0222262e-04  -8.6147235e-04  -1.1737073e-04   4.1843614e-04  -2.2424206e-06   4.6007184e-03  -8.8768917e-05  -1.7465933e-04
   0.0000000e+00   8.0728761e-02   6.5926398e-01  -7.8175818e-01  -6.9509279e-01  -3.6048186e-01   6.4282978e-01   1.5829607e-01  -2.5582637e-01   3.7640214e-03  -8.8564437e-03   4.5631695e-02   1.8654486e-03   2.3880417e-03   2.6669640e-04  -7.2942411e-03  -4.4768209e-03  -4.0771264e-03   1.4098793e-03   3.6372138e-04  -7.1784435e-05  -2.2535302e-03  -1.0130268e-04   1.2265857e-03  -4.1419030e-04   4.5219263e-04  -3.4166181e-07   4.0245908e-05   5.3300183e-06  -3.0825323e-04  -3.0034331e-04  -5.6388756e-04   3.1969892e-05  -3.6535314e-05  -1.0082704e-04   4.5593140e-03   1.5874828e-05
   0.0000000e+00   6.1766574e-04  -1.3615726e-05   4.8618476e-05  -1.6105141e-04  -2.2219865e-05  -1.8488251e-05   1.4260701e-04   1.0002772e+00   3.0755262e-04   1.2347082e-04  -5.0156892e-05   2.0045810e-05  -4.1156337e-06   1.3300342e-05  -2.2348675e-09   4.3309501e-10  -1.6428785e-09  -1.4071517e-09  -2.0015645e-09   1.3360936e-09   6.0819161e-09  -2.3094335e-09  -2.6020796e-09  -5.5977003e-09   1.3757910e-09   2.7588954e-10  -5.9434722e-11   7.4955525e-11  -3.8288848e-11  -4.8202474e-11   5.0424813e-10  -5.9685597e-10   5.9048037e-09  -3.0500725e-09  -1.2267632e-08  -9.3937720e-09
   0.0000000e+00   1.2009768e-02  -4.0243074e-02   9.1825860e-04   2.4898210e-02  -1.7548929e-02  -1.1848333e-02  -1.0633682e-02  -4.3114557e-02   9.9493128e-01   4.6194493e-03   5.6869629e-02   2.5170306e-04   4.5482136e-03   4.0455683e-04  -1.0385590e-02   5.0394424e-03  -4.9754965e-03  -1.1001860e-03   3.7769942e-04   1.7464873e-04  -1.5034282e-04  -1.7033773e-04   2.4302222e-03   1.8571539e-04   5.9879923e-04  -2.1895306e-05   7.2783576e-05   3.2123302e-06  -6.6598501e-04   3.7935806e-04  -2.6304778e-04   6.2488174e-05   1.7545528e-04   1.7974303e-04   3.2072305e-04  -1.6886052e-04
   0.0000000e+00   1.2426654e-02  -4.5990713e-02   4.9130638e-04   2.5635903e-02  -1.4759391e-02  -8.9986143e-03  -8.4647606e-03  -3.2353328e-02  -2.3146259e-03   1.0008358e+00   4.2356097e-02  -1.8985470e-03  -1.1224072e-03  -4.9418701e-04  -3.3919803e-03   9.9229059e-04  -1.7281762e-03  -1.8609544e-03   8.7309140e-05   2.1069781e-04   5.6084853e-05  -1.0689461e-05   3.0185149e-05   9.7218424e-04   9.3630414e-06  -4.3868994e-05   6.8031520e-07   3.5887307e-06  -1.6364680e-04  -1.4314158e-04  -1.2952998e-04  -7.1236251e-04   2.0504930e-04  -2.2480999e-04  -1.0769055e-04   1.4763072e-04
